Motif_Nodes	Motif_edges	Num_occ_input_graph	Mean_analytical	Variance_analytical	Pval_analytical
UP,NP,UP	(0,2,activation)(2,1,inhibition)	2657	2147.3199970971204	2526334.334084737	0.3144848338061075
UP,UP,PP	(0,2,activation)(1,2,inhibition)(2,0,activation)	11	4.10224669161622	69.93531546617544	0.13200298806319066
UP,UP,PP	(0,2,inhibition)(1,2,inhibition)(2,0,inhibition)	26	3.6520128274651804	128.07273218685754	0.0481174635765339
PP,NP,PP	(0,2,inhibition)(0,1,activation)(1,2,inhibition)(1,0,activation)	44	0.005864394198380469	0.025573979605963432	2.688071987222429E-12
UP,NP,UP	(0,2,inhibition)(0,1,inhibition)(1,2,activation)(1,0,activation)	2	0.17474335419114306	0.9347215062340705	0.025763072549969568
UP,UP,NP	(0,2,activation)(2,1,activation)	20792	9410.039111153055	5417655.948799819	3.388891873712385E-5
NP,NP,NP	(0,1,activation)(1,2,activation)(2,0,activation)	413	7.8889379991143525	35.74314782330941	2.220446049250313E-16
UP,UP,UP	(0,2,inhibition)(0,1,inhibition)(1,2,inhibition)	5	202.1330149120504	18295.62307302837	0.9818067160870362
UP,UP,UP	(0,2,activation)(1,2,activation)	231989	103476.01345895967	2.5249182738588905E9	0.015877787000291077
UP,UP,UP	(0,2,activation)(2,1,activation)(2,0,activation)	43	9.462054502475217	216.61051047068253	0.04034549812442323
UP,UP,UP	(0,2,inhibition)(1,2,inhibition)(2,0,activation)	21	7.7101016016884145	93.5299685749977	0.09340654303664198
UP,UP,UP	(0,2,inhibition)(2,1,inhibition)(2,0,inhibition)	3	52.63584446238436	13509.546331910213	0.3291141614556592
UP,UP,UP	(0,2,inhibition)(0,1,inhibition)(1,2,activation)	30	52.53541850657252	1236.1356484375342	0.6968953628114843
UP,NP,UP	(0,2,inhibition)(1,2,inhibition)	4493	6626.8159252566165	5733240.554840617	0.8098037111200852
UP,NP,UP	(2,1,inhibition)(2,0,activation)	1069	2147.3199970971204	382117.3356371317	0.9749294529620027
UP,UP,UP	(0,2,inhibition)(1,2,inhibition)(2,0,inhibition)	15	7.724840121810017	116.66718167222396	0.18121284433058849
PP,NP,UP	(0,2,activation)(0,1,inhibition)(1,2,activation)	16	6.753243185787553	42.637348551607154	0.08645866486910392
UP,NP,PP	(0,2,inhibition)(1,2,inhibition)(2,1,activation)(2,0,activation)	5	0.04776754505420348	0.06696285072443686	7.972447163995255E-6
UP,NP,NP	(0,2,inhibition)(0,1,inhibition)(1,2,inhibition)	51	163.12921976364078	30740.35920881014	0.663167202335949
UP,NP,NP	(0,2,inhibition)(0,1,inhibition)(1,2,activation)	960	104.75457706402241	4367.345414055018	3.5992542279927875E-11
PP,UP,NP	(2,1,activation)(2,0,inhibition)	1615	930.8475029776779	717459.0551450707	0.18377932677809483
PP,UP,NP	(0,2,activation)(1,2,activation)(2,0,activation)	25	118.59870660725288	26423.29527053354	0.5755116274325006
PP,UP,NP	(0,2,activation)(1,2,activation)(2,0,inhibition)	43	41.9495603105566	28259.08710127826	0.10372671723220073
NP,PP,UP	(0,2,inhibition)(0,1,activation)(1,2,inhibition)	22	1.8981019328583504	10.728965370540493	0.001072749192520095
PP,UP,UP	(0,2,inhibition)(1,2,inhibition)(2,1,inhibition)(2,0,inhibition)	2	0.01514354277739068	0.022941949809868238	5.254956916509457E-4
